job_name,result,bmc.circ_sz,bmc.dag_sz,bmc_time,bmc_solve_time,cda_time,gssa_time,opsem_assert_time,opsem_simp_time,seahorn_total_time
byte_cursor_eq_ignore_case,TRUE,4,2276,1.66,1.61,0.00,0.00,0.00,0.02,1.69
array_list_copy,TRUE,7,244,6.13,6.11,0.00,0.00,0.00,0.00,6.16
byte_cursor_trim_pred,TRUE,4,586,0.71,0.68,0.00,0.00,0.00,0.01,0.74
byte_buf_write_from_whole_buffer,TRUE,6,428,3.10,3.04,0.00,0.00,0.00,0.04,3.13
hash_callback_string_destroy,TRUE,5,175,0.28,0.26,0.00,0.00,0.00,0.30
byte_cursor_eq_byte_buf_ignore_case,TRUE,5,2359,2.26,2.22,0.00,0.00,0.00,0.02,2.29
byte_cursor_compare_lookup,TRUE,4,1180,2.36,2.32,0.01,0.00,0.00,0.01,2.42
byte_cursor_read_and_fill_buffer,TRUE,5,541,1.93,1.88,0.00,0.00,0.00,0.02,1.95
hash_table_move,TRUE,5,338,0.31,0.28,0.00,0.00,0.00,0.00,0.33
hash_table_get_entry_count,TRUE,5,340,0.28,0.26,0.00,0.00,0.00,0.00,0.30
hash_iter_done,TRUE,5,599,0.91,0.88,0.01,0.00,0.00,0.01,0.96
hash_c_string,TRUE,5,952,1.43,1.39,0.00,0.00,0.01,1.47
hash_table_clean_up,TRUE,5,685,0.85,0.83,0.01,0.00,0.00,0.00,0.89
hash_table_clear,TRUE,5,711,0.78,0.75,0.01,0.00,0.00,0.00,0.82
linked_list_init,TRUE,6,21,0.02,0.01,0.00,0.00,0.00,0.03
linked_list_remove,TRUE,6,21,0.02,0.01,0.00,0.00,0.00,0.03
hash_iter_begin,TRUE,5,1320,1.80,1.75,0.01,0.01,0.00,0.02,1.85
linked_list_prev,TRUE,6,21,0.02,0.01,0.00,0.00,0.00,0.03
hash_table_swap,TRUE,6,797,1.76,1.71,0.00,0.00,0.00,0.01,1.80
linked_list_next,TRUE,6,21,0.02,0.01,0.00,0.00,0.00,0.03
linked_list_node_reset,TRUE,4,60,0.09,0.07,0.00,0.00,0.00,0.00,0.09
hash_byte_cursor_ptr,TRUE,4,1223,2.41,2.37,0.01,0.01,0.00,0.01,2.51
linked_list_insert_after,TRUE,6,21,0.02,0.01,0.00,0.00,0.00,0.03
linked_list_insert_before,TRUE,6,21,0.02,0.01,0.00,0.00,0.00,0.03
hash_iter_begin_done,TRUE,5,1555,3.63,3.59,0.04,0.02,0.00,0.01,3.74
hash_iter_next,TRUE,5,928,3.86,3.81,0.01,0.00,0.00,0.01,3.91
string_bytes,TRUE,5,160,0.44,0.43,0.00,0.00,0.00,0.00,0.46
hash_table_init_unbounded,TRUE,5,1002,4.37,4.30,0.00,0.00,0.00,0.04,4.40
byte_buf_init_copy,TRUE,5,3639,11.02,10.82,0.00,0.00,0.00,0.17,11.05
string_eq_byte_buf,TRUE,6,1002,3.19,3.16,0.00,0.00,0.00,0.01,3.22
hash_table_find,TRUE,5,1357,7.97,7.92,0.02,0.01,0.00,0.02,8.05
array_list_comparator_string,TRUE,6,2022,15.79,15.73,0.00,0.00,0.00,0.03,15.82
string_eq_byte_cursor,TRUE,5,984,3.46,3.43,0.00,0.00,0.00,0.01,3.48
string_eq_byte_buf_ignore_case,TRUE,6,2560,4.56,4.51,0.00,0.00,0.00,0.02,4.59
linked_list_back,TRUE,4,1175,9.26,3.24,0.00,0.00,0.00,5.99,9.30
string_eq,TRUE,6,1271,6.24,6.19,0.00,0.00,0.00,0.02,6.26
linked_list_end,TRUE,4,1166,10.01,3.87,0.00,0.00,0.00,6.11,10.04
string_destroy,TRUE,5,151,0.09,0.08,0.00,0.00,0.00,0.11
string_compare,TRUE,6,1342,7.31,7.27,0.00,0.00,0.00,0.02,7.35
linked_list_begin,TRUE,4,1099,10.90,2.85,0.00,0.00,0.00,8.02,10.93
string_new_from_c_str,TRUE,6,629,0.96,0.93,0.00,0.00,0.00,0.01,0.98
linked_list_front,TRUE,4,1257,10.87,4.75,0.00,0.00,0.00,6.10,10.91
linked_list_rbegin,TRUE,4,1464,8.90,4.50,0.00,0.00,0.00,4.37,8.94
string_destroy_secure,TRUE,5,869,0.98,0.94,0.00,0.00,0.00,0.02,0.99
priority_queue_clean_up,TRUE,27,166,0.02,0.01,0.00,0.00,0.04
priority_queue_init_static,TRUE,4,93,0.41,0.40,0.00,0.00,0.00,0.43
string_eq_c_str,TRUE,6,1562,4.94,4.90,0.00,0.00,0.00,0.01,4.98
priority_queue_size,TRUE,6,278,1.08,1.07,0.00,0.00,0.00,0.00,1.11
ring_buffer_clean_up,TRUE,5,139,0.27,0.26,0.00,0.00,0.00,0.00,0.29
priority_queue_init_dynamic,TRUE,5,114,0.78,0.77,0.00,0.00,0.00,0.80
priority_queue_capacity,TRUE,6,278,1.07,1.06,0.00,0.00,0.00,0.00,1.11
ring_buffer_init,TRUE,5,148,0.37,0.36,0.00,0.00,0.00,0.00,0.38
priority_queue_top,TRUE,6,280,1.07,1.05,0.00,0.00,0.00,0.00,1.11
string_eq_byte_cursor_ignore_case,TRUE,5,3790,8.34,8.27,0.00,0.00,0.00,0.04,8.38
hash_callback_string_eq,TRUE,6,2263,14.97,14.92,0.00,0.00,0.00,0.03,15.00
array_eq_c_str_ignore_case2,TRUE,5,308,0.14,0.13,0.00,0.00,0.00,0.15
linked_list_rend,TRUE,4,1106,11.65,3.22,0.00,0.00,0.00,8.40,11.69
hash_callback_c_str_eq,TRUE,6,2018,15.47,15.43,0.01,0.00,0.00,0.02,15.52
array_list_capacity2,TRUE,5,105,0.02,0.01,0.00,0.00,0.00,0.00,0.04
string_eq_ignore_case,TRUE,6,4220,5.89,5.78,0.00,0.00,0.00,0.06,5.92
array_eq_c_str2,TRUE,6,1077,1.02,0.99,0.00,0.00,0.00,0.01,1.05
array_list_back2,TRUE,6,172,0.74,0.73,0.00,0.00,0.00,0.00,0.77
array_list_set_at,TRUE,7,511,22.56,22.50,0.00,0.00,0.00,0.05,22.61
array_list_init_static2,TRUE,6,139,0.02,0.01,0.00,0.00,0.00,0.00,0.04
array_eq_ignore_case2,TRUE,6,2195,1.42,1.37,0.00,0.00,0.00,0.03,1.44
array_list_front2,TRUE,6,165,0.69,0.68,0.00,0.00,0.00,0.00,0.71
byte_buf_write_from_whole_string,TRUE,6,2338,20.30,20.09,0.00,0.00,0.00,0.18,20.33
array_eq2,TRUE,6,1040,2.02,1.99,0.00,0.00,0.00,0.01,2.05
array_list_get_at2,TRUE,6,158,1.04,1.02,0.00,0.00,0.00,0.00,1.06
array_list_get_at_ptr2,TRUE,5,132,0.85,0.84,0.00,0.00,0.00,0.00,0.87
array_list_length2,TRUE,5,104,0.86,0.84,0.00,0.00,0.00,0.00,0.88
array_list_sort2,TRUE,5,100,0.03,0.01,0.00,0.00,0.00,0.00,0.05
array_list_push_back2,TRUE,7,275,0.62,0.61,0.00,0.00,0.00,0.00,0.65
byte_buf_advance2,TRUE,6,151,0.12,0.10,0.00,0.00,0.00,0.00,0.13
byte_buf_append2,TRUE,5,147,0.10,0.08,0.00,0.00,0.00,0.00,0.12
array_list_ensure_capacity2,TRUE,6,174,2.31,2.30,0.00,0.00,0.00,0.00,2.33
string_eq_c_str_ignore_case,TRUE,6,4283,8.11,8.04,0.00,0.00,0.00,0.04,8.14
byte_buf_append_dynamic2,TRUE,7,237,0.19,0.17,0.00,0.00,0.00,0.00,0.22
byte_buf_append_with_lookup2,TRUE,5,499,0.24,0.20,0.00,0.00,0.00,0.02,0.27
byte_buf_eq_c_str2,TRUE,5,314,0.15,0.13,0.00,0.00,0.00,0.17
array_list_pop_back2,TRUE,5,143,1.92,1.90,0.00,0.00,0.00,0.00,1.94
byte_buf_eq_c_str_ignore_case2,TRUE,5,314,0.15,0.13,0.00,0.00,0.00,0.16
string_new_from_array,TRUE,6,733,8.44,8.41,0.00,0.00,0.00,0.01,8.46
byte_buf_eq2,TRUE,6,1098,2.06,2.02,0.01,0.00,0.00,0.01,2.10
byte_buf_write_be162,TRUE,5,102,0.06,0.05,0.00,0.00,0.00,0.00,0.08
byte_buf_write_be322,TRUE,5,102,0.05,0.04,0.00,0.00,0.00,0.00,0.07
byte_buf_write_be642,TRUE,5,116,0.08,0.06,0.00,0.00,0.00,0.00,0.10
byte_buf_cat2,TRUE,8,534,1.31,1.25,0.01,0.00,0.00,0.05,1.35
byte_buf_eq_ignore_case2,TRUE,6,2292,1.48,1.43,0.00,0.00,0.00,0.02,1.50
byte_buf_write2,TRUE,5,271,0.72,0.69,0.00,0.00,0.00,0.01,0.74
byte_buf_write_from_whole_cursor2,TRUE,5,303,0.47,0.44,0.00,0.00,0.00,0.02,0.50
byte_buf_write_u82,TRUE,5,101,0.06,0.05,0.00,0.00,0.00,0.00,0.08
array_list_clear2,TRUE,5,116,1.99,1.97,0.00,0.00,0.00,0.00,2.01
array_list_shrink_to_fit2,TRUE,6,350,3.35,3.28,0.00,0.00,0.00,0.04,3.37
byte_buf_write_from_whole_buffer2,TRUE,6,325,0.91,0.87,0.00,0.00,0.00,0.02,0.93
byte_cursor_advance2,TRUE,4,112,0.07,0.05,0.00,0.00,0.00,0.00,0.08
byte_cursor_read_u8_2,TRUE,5,297,0.16,0.13,0.00,0.00,0.00,0.01,0.18
array_list_pop_front2,TRUE,5,233,4.49,4.46,0.00,0.00,0.00,0.02,4.51
linked_list_push_back,TRUE,4,1357,18.46,4.01,0.01,0.00,0.00,14.42,18.51
byte_cursor_from_buf2,TRUE,5,111,0.03,0.02,0.00,0.00,0.00,0.00,0.04
byte_cursor_read_be32_2,TRUE,4,251,0.18,0.17,0.00,0.00,0.00,0.00,0.20
byte_cursor_read2,TRUE,5,412,0.73,0.71,0.00,0.00,0.00,0.01,0.75
byte_cursor_eq_c_str2,TRUE,5,308,0.14,0.12,0.00,0.00,0.00,0.16
byte_cursor_eq2,TRUE,4,694,0.85,0.83,0.00,0.00,0.00,0.01,0.88
byte_cursor_left_trim_pred2,TRUE,4,302,0.04,0.02,0.00,0.00,0.00,0.00,0.06
byte_cursor_read_be64_2,TRUE,4,313,0.35,0.33,0.00,0.00,0.00,0.01,0.37
byte_cursor_advance_nospec2,TRUE,4,133,0.14,0.13,0.00,0.00,0.00,0.00,0.16
byte_cursor_trim_pred2,TRUE,4,539,0.41,0.38,0.00,0.00,0.00,0.00,0.43
byte_cursor_read_be16_2,TRUE,4,220,0.11,0.10,0.00,0.00,0.00,0.00,0.13
byte_cursor_eq_c_str_ignore_case2,TRUE,5,308,0.15,0.13,0.00,0.00,0.00,0.17
array_list_pop_front_n2,TRUE,5,262,3.22,3.18,0.00,0.00,0.00,0.02,3.23
byte_cursor_eq_byte_buf_ignore_case2,TRUE,5,2308,1.31,1.26,0.00,0.00,0.00,0.02,1.33
byte_cursor_right_trim_pred2,TRUE,4,284,0.09,0.07,0.00,0.00,0.00,0.00,0.11
byte_cursor_satisfies_pred2,TRUE,4,215,0.04,0.02,0.00,0.00,0.00,0.00,0.06
byte_cursor_eq_byte_buf2,TRUE,5,723,0.47,0.44,0.00,0.00,0.00,0.01,0.50
byte_cursor_compare_lookup2,TRUE,4,1107,1.33,1.30,0.01,0.00,0.00,0.01,1.38
byte_cursor_read_and_fill_buffer2,TRUE,5,504,0.66,0.62,0.00,0.00,0.00,0.02,0.69
hash_table_get_entry_count2,TRUE,5,369,0.43,0.40,0.00,0.00,0.00,0.01,0.45
byte_cursor_compare_lexical2,TRUE,4,706,0.76,0.73,0.00,0.00,0.00,0.01,0.79
hash_iter_done2,TRUE,5,521,0.56,0.52,0.00,0.00,0.00,0.01,0.60
byte_cursor_eq_ignore_case2,TRUE,4,2229,1.43,1.38,0.00,0.00,0.00,0.03,1.46
linked_list_push_front,TRUE,4,1537,22.13,3.54,0.01,0.00,0.00,18.56,22.18
hash_iter_begin2,TRUE,5,1551,2.08,2.02,0.01,0.00,0.00,0.02,2.14
array_list_erase2,TRUE,5,194,7.21,7.19,0.00,0.00,0.00,0.00,7.24
hash_iter_next2,TRUE,5,902,2.84,2.80,0.01,0.00,0.00,0.01,2.88
hash_iter_begin_done2,TRUE,5,1848,2.58,2.51,0.03,0.01,0.00,0.03,2.68
byte_buf_init_copy2,TRUE,5,3650,10.03,9.83,0.00,0.00,0.00,0.16,10.06
hash_table_find2,TRUE,5,1398,6.01,5.96,0.01,0.01,0.00,0.02,6.06
array_list_swap,TRUE,5,611,35.22,35.18,0.00,0.00,0.00,0.02,35.24
ring_buffer_acquire2,TRUE,6,364,10.42,10.39,0.01,0.00,0.00,0.01,10.48
linked_list_pop_back,TRUE,4,1501,34.10,3.05,0.01,0.00,0.00,31.03,34.15
array_list_set_at2,TRUE,7,527,18.98,18.89,0.00,0.00,0.00,0.07,19.00
string_new_from_string,TRUE,6,1555,25.33,25.25,0.00,0.00,0.00,0.06,25.36
byte_buf_write_from_whole_string2,TRUE,6,2240,17.45,17.23,0.00,0.00,0.00,0.19,17.47
linked_list_pop_front,TRUE,4,1455,37.07,2.79,0.01,0.00,0.00,34.26,37.12
ring_buffer_release2,TRUE,6,270,15.23,15.19,0.00,0.00,0.00,0.01,15.28
hash_table_remove,TRUE,5,2870,46.08,41.58,0.01,0.01,0.00,4.45,46.15
ring_buffer_acquire_up_to2,TRUE,6,416,24.31,24.28,0.01,0.00,0.00,0.02,24.36
ring_buffer_buf_belongs_to_pool2,TRUE,6,290,36.66,36.63,0.00,0.00,0.00,0.01,36.69
hash_iter_delete,TRUE,5,1401,109.95,109.65,0.01,0.00,0.00,0.26,109.98
hash_table_init_bounded,TRUE,5,16542,160.86,159.82,0.00,0.00,0.00,0.86,160.90
hash_table_eq,TRUE,6,11170,501.51,25.63,1.07,0.63,0.00,475.75,503.42
